10000	128	1224724	0.789804886652013
20000	8	1109265	1.5558978242349664
30000	4	1352157	1.9282102596074273
40000	4	1728041	1.9923288857150958
50000	4	2074846	1.8390362465455268
60000	4	2111195	2.1348999026617625
70000	2	3096020	2.2486188719711113
80000	4	2472540	2.108612600807267
90000	4	2818918	2.1879547400811235
100000	2	3869170	1.7059017825528473
110000	2	4221107	1.795258921415638
120000	2	4595281	1.5871949941690182
130000	2	4473835	1.4467596592185452
140000	4	3255097	2.093668176401502
150000	2	4308343	1.4613400093725128
160000	4	3165724	2.1849248386782927
170000	4	3317104	2.205491296022072
180000	4	3549733	2.1658834622209615
190000	2	4629919	1.7614295196093064
200000	2	4873238	1.753773363829142
210000	2	5124256	1.7211046832945114
220000	2	5438562	1.7131624131525944
230000	2	5642539	1.710496639899166
240000	2	5808459	1.8024735992799468
250000	2	6091548	1.7378027719719191
260000	2	6340000	1.7289894321766561
270000	2	6613681	1.7113022233760593
280000	4	5522376	2.1654794965065762
290000	2	7104597	1.7407608059964554
300000	2	7318838	1.7395851636557607
310000	2	7551895	1.748018080230194
320000	2	7840971	1.6958441754216411
330000	2	7998337	1.7329983720365871
340000	2	8424682	1.691944455588947
350000	2	8544845	1.749624598222671
360000	2	8985728	1.6782468821669208
370000	2	9006254	1.7724705521296646
380000	2	9268818	1.734901796539753
390000	2	9592531	1.7156294829800394
400000	2	9701576	1.7398951469328283
410000	2	9926935	1.7047042213936123
420000	2	10318214	1.7199221687009012
430000	2	10527751	1.6709452949637582
440000	2	10552981	1.8189076622046416
450000	2	10947254	1.7297656563006576
460000	2	11217942	1.7718141170635398
470000	4	9919238	1.9609415561961514
480000	4	9497598	2.147591212009605
490000	2	11927802	1.7267774901025352
500000	2	12312667	1.7412218652547007
510000	2	12314805	1.759879267272198
520000	2	12715919	1.7260560561922422
530000	4	10981891	2.0078658584391342
540000	2	13261144	1.7085550085271677
550000	2	13417656	1.7192529008047308
560000	4	11288500	2.1458065287682153
570000	4	14101431	1.681950505590532
580000	2	14165575	1.7368533222265952
590000	2	14481164	1.705173700125211
600000	2	14743300	1.7161876242089626
610000	2	15047343	1.729765779912108
620000	2	15223952	1.6627061751114296
630000	2	15484805	1.6711772605467101
640000	2	15783289	1.7477309070371834
650000	2	15988978	1.6958811876531446
660000	2	16074503	1.7153232047049916
670000	2	16667622	2.6268311700373332
680000	2	23288573	1.1965478949697776
690000	2	17019558	1.687085469552147
700000	4	14278469	2.0423181224821794
710000	2	17306924	1.7233643020562175
720000	2	17788005	1.7264225527258397
730000	2	17956062	1.7134793809466686
740000	2	18263953	1.7105596471913829
750000	2	18371715	1.736418293011839
760000	2	18583391	1.7287663484021834
770000	2	19006315	1.7784726813167098
780000	2	19024275	1.6672585420469375
790000	2	19383910	1.6941471560691315
800000	2	19974890	1.6604654143276885
810000	2	19951370	1.7156635860093818
820000	2	20328965	1.6691348034688436
830000	2	20068112	1.7292506141085917
840000	2	20691593	1.726414104510948
850000	2	21027280	1.6659277376817163
860000	2	21191916	1.7466957683297726
870000	2	21636221	1.6565538871136507
880000	2	21927863	1.689223432306194
890000	2	22158354	1.6901402965220251
900000	2	22857524	1.6528848443952198
910000	2	22426904	1.7092763673487879
920000	2	22438022	1.7071906338268141
930000	2	22594534	1.6702688800751544
940000	2	23112390	1.6990082375730073
950000	2	23279164	1.6926044680985968
960000	2	23368967	1.7310788277462157
970000	2	23755969	1.7122387219818311
980000	2	23953532	1.7158082991685735
990000	16	23897513	1.7450254342366087
