10000	64	216873	1.7099316189659386
20000	16	295583	2.4411586593274985
30000	128	403781	2.495020815739225
40000	16	565858	2.473125766535067
50000	16	690817	2.293167365597546
60000	4	882224	2.352579390268231
70000	32	1038904	2.251923180582614
80000	16	1115449	2.4255703308712455
90000	2048	1516411	1.905747848043835
100000	16	1282256	2.5903540322681273
110000	16	1577461	2.2801210299335453
120000	8	1502362	2.5588160509917053
130000	16	2167792	1.9615092222870092
140000	16	1954395	2.3651759240071737
150000	64	2205407	2.211029528789924
160000	16	2025621	2.536699115974805
170000	16	2383843	2.2926862213660884
180000	8	2722855	2.098867181689807
190000	1024	2473935	2.5672311519906548
200000	32	2871282	2.2773071401555125
210000	16	2909114	2.3027502531698656
220000	32	2849370	2.375535644721465
230000	16	3294341	2.2214397355950704
240000	32	3052367	2.5330915319160505
250000	32	3128663	2.565165695378505
260000	16	4092150	2.016288503598353
270000	32	3923153	2.208734658067121
280000	32	3588356	2.457216062174433
290000	32	4149688	2.2167625614263047
300000	16	3858726	2.5193841179705427
310000	16	4291958	2.3208728976378614
320000	4096	4666661	2.290548852809321
330000	32	4595767	2.3053551235299787
340000	32	4239872	2.497375392464678
350000	32	4554240	2.436530793282743
360000	16	5684974	2.004680056584252
370000	64	5435097	2.1660062368712096
380000	8	5102862	2.342130945340086
390000	16	5053779	2.449612854064256
400000	32	4621904	2.8209614479227607
410000	32	5950317	2.140836194105289
420000	16	5816558	2.2962184852278615
430000	32	5447767	2.5370505016091913
440000	32	6266720	2.1784003434013326
450000	16	5877411	2.410046021964433
460000	32	5853655	2.5151996487664543
470000	8	6501976	2.2768473768589734
480000	4	6620988	2.2450095061341298
490000	64	6390592	2.444049627953091
500000	4	6724138	2.3352991863046237
510000	256	6591167	2.412868009564922
520000	16	7178886	2.249136286604913
530000	8	7851584	2.2582364271973656
540000	32	6886425	2.3758186577215317
550000	32	6861784	2.61352033232174
560000	32	7142762	2.4528462519120753
570000	8	7010248	2.587579355252482
580000	32	7419230	2.432577369888789
590000	16	7353706	2.5660222206326986
600000	4	8649064	2.1878176644316656
610000	4	7497881	2.5167351949170707
620000	4	8263571	2.368870673465503
630000	8	8316125	2.3281973274812486
640000	64	8802488	2.2389360826166422
650000	4	9322393	2.1663329361892383
660000	2	8934716	2.299979316634127
670000	8	8405267	2.409323463490214
680000	4	8687294	2.584404303572551
690000	32	8469568	2.59514286915224
700000	16	10576016	2.0447695048872845
710000	16	8860883	2.4536606566185335
720000	8	9750016	2.2841819951885207
730000	8	10259646	2.2733313605557153
740000	16	9845133	2.39147708822217
750000	8	10098032	2.4471988205226523
760000	8	9697054	2.5371481895429273
770000	4	9524062	2.5448342314445243
780000	16	9927660	2.4155258137365703
790000	512	10219889	2.403817595279166
800000	32	9938539	2.530707883724157
810000	4	10792714	2.3274487770175325
820000	32	10202833	2.4680841095801527
830000	32	13223389	1.9441808752657885
840000	16	11294502	2.2650796821320673
850000	32	11456760	2.28451106595582
860000	32	10955821	2.4785420462784122
870000	16	11154952	2.302932455469105
880000	8	12291707	2.144235052137185
890000	32	12346670	2.230394430239085
900000	64	11310623	2.501299353713761
910000	32	10964645	2.5778555530069602
920000	16	11728470	2.4486673027257604
930000	8	10820453	2.7686746571515997
940000	8	11650925	2.4347469406935502
950000	32	11398982	2.581940036399742
960000	8	12287277	2.4465943919063595
970000	16	13594275	2.1951667154004166
980000	16	13841398	2.15136982550462
990000	32	14343982	2.1287088899023994
