100	1024	35322	0.10418436102145971
200	4096	23629	0.6013796605865673
300	64	22308	0.5716334947104178
400	2	14745	1.013903017972194
500	32	19535	0.9434348605067827
600	8	18525	1.447017543859649
700	8	22760	1.5418277680140597
800	4	33205	0.8639963860864328
900	8	22716	1.4384134530727242
1000	4	23629	1.6549155698506073
1100	16	30139	1.3953681276751053
1200	8	29674	1.4932600930107165
1300	16	32998	1.4766046427056185
1400	8	33459	1.5623001285154965
1500	8	37964	1.4675745443051311
1600	32	45505	1.5369080320843864
1700	16	48668	1.2865126982822388
1800	4	36533	1.921714614184436
1900	128	47795	1.590835861491788
2000	64	46161	1.6741621715300794
2100	8	50760	1.620705279747833
2200	4	41543	2.0637171123895723
2300	16	48459	1.8473554963990177
2400	16	49909	1.9075317077080287
2500	8	52940	1.8445409897997733
2600	16	54903	1.8721199205872174
2700	16	54664	1.9404361188350652
2800	128	60178	1.8539333311176842
2900	32	54154	2.1132326328618385
3000	64	59597	2.0583418628454453
3100	64	59487	2.0435053036797957
3200	128	61316	2.050443603627112
3300	16	73840	1.765872156013001
3400	32	67389	1.9810948374363768
3500	16	65079	2.1479893667696186
3600	32	72881	1.943771353301958
3700	8	74349	1.9143633404618758
3800	16	79508	1.9830834632992906
3900	16	67689	2.2564227570210815
4000	8	72218	2.1700268631089203
4100	128	79660	2.0720185789605825
4200	16	69796	2.37631096337899
4300	128	82897	2.0858655922409737
4400	32	87195	1.9333677389758588
4500	256	84119	2.11530094271211
4600	128	83974	2.2761211803653514
4700	8	76929	2.4182037983075304
4800	16	85436	2.31927992883562
4900	16	83670	2.298434325325684
5000	16	94733	2.0532232696103785
5100	32	91577	2.2042652631119166
5200	256	95078	2.1263594101684933
5300	64	89605	2.2570280676301544
5400	16	93696	2.228088712431694
5500	16	100179	2.1372044041166314
5600	256	100544	2.1654300604710377
5700	512	100244	2.2149156059215516
5800	16	118106	1.9755897244847849
5900	32	111170	2.0019159845282
6000	8	97530	2.372972418742951
6100	32	126309	1.8543255033291373
6200	512	136912	1.7664704335631647
6300	4	122351	1.978177538393638
6400	512	122595	2.007414658020311
6500	32	110242	2.2496779811687015
6600	4	113728	2.2020258863252673
6700	256	123615	2.0561825021235287
6800	16	120682	2.1460946951492352
6900	16	107593	2.456107739351073
7000	16	127226	2.1059453256409855
7100	8	147862	1.815814746182251
7200	32	109575	2.503709787816564
7300	512	132730	2.0815339410834026
7400	64	123824	2.2726854244734462
7500	8	125164	2.212976574733949
7600	512	132970	2.1471384522824697
7700	8	123750	2.3296888888888887
7800	32	131772	2.2317639559238684
7900	32	128068	2.3532107942655465
8000	32	120105	2.4355855293285043
8100	64	123095	2.5041472033795036
8200	8	151792	1.9899138294508274
8300	32	136854	2.638249521387756
8400	16	130192	2.5594276145999753
8500	32	122148	2.610447981137636
8600	32	131831	2.324286396977949
8700	16	141611	2.3148413611936927
8800	32	142386	2.315768404197042
8900	32	147674	2.3418543548627384
9000	64	144123	2.306210667277256
9100	64	138795	2.3916999891926944
9200	8	146361	2.28343616127247
9300	64	148409	2.343948143306673
9400	4	159067	2.165904933141381
9500	64	147009	2.340584590059112
9600	64	166839	2.1109812453922645
9700	16	151840	2.3197247102212857
9800	64	157887	2.2425215502226274
9900	16	167205	2.3368200711701204
