10000	64	199142	1.8234526117042111
20000	256	374529	1.7827030750622783
30000	4	425733	2.349310483331102
40000	4	532288	2.4900974660334256
50000	4	634478	2.6841939358023446
60000	8	880116	2.3215871544205537
70000	4	894037	2.4579295935179415
80000	4	974648	2.7348468370119265
90000	4	1084393	2.71924016477421
100000	4	1192058	2.717623639118231
110000	4	1338691	2.59974183736202
120000	4	1426725	2.7800879636930733
130000	4	1523524	2.7540511340812484
140000	4	1639507	2.7695416975956797
150000	4	1755270	2.7429466691734037
160000	4	1830110	2.826308254695073
170000	4	2007976	2.80163856540118
180000	4	2126998	2.7483147609917826
190000	4	2188683	2.7786586728183114
