100	2	37195	0.09407178384191424
200	16	23833	0.5598959426005958
300	8192	25458	0.44414329483855763
400	32	22773	0.6285074430246345
500	256	28276	0.642948083180082
600	4	22029	0.9886967179626855
700	2	25116	0.9785793916228699
800	4	26815	1.1088196904717509
900	8	30432	1.044985541535226
1000	4	28427	1.2644317022548985
1100	32	35108	1.1599920246097755
1200	4	37249	1.1860452629600795
1300	16	37496	1.2889374866652443
1400	4	41049	1.373139418743453
1500	16	40713	1.393215926116965
1600	8	42133	1.4362138940972635
1700	8	44305	1.4467441598013768
1800	4	45508	1.5088116375142833
1900	16	50425	1.4507684680218145
2000	8	49092	1.5364010429397865
2100	4	54053	1.4946626459215955
2200	4	53564	1.5527593159584796
2300	4	53779	1.6320868740586474
2400	128	60098	1.53943558853872
2500	4	57349	1.681302202305184
2600	16	59235	1.7762302692664809
2700	4	60102	1.7379954078067286
2800	4	60496	1.794069029357313
2900	4	63575	1.7683680692095949
3000	4	64089	1.7971570784377975
3100	8	66765	1.80868718640006
3200	4	67334	1.8430065048860902
3300	4	67373	1.914743294791682
3400	8	73389	1.8640804480235458
3500	4	74444	1.8715813228735694
3600	4	73588	1.8384247431646463
3700	8	77524	1.8544708735359372
3800	4	74987	2.056743168815928
3900	4	76358	1.9675999895230363
4000	4	75936	2.0500158027812896
4100	4	82926	1.9267057376456118
4200	4	79539	2.069261620085744
4300	4	86560	2.0322781885397414
4400	4	84991	2.020202139050017
4500	32	101644	1.712260438392822
4600	4	88114	2.0170914951086094
4700	4	88222	2.068055587041781
4800	4	93830	2.036448896941277
4900	4	97171	2.086908645583559
5000	4	94337	2.0053107476387844
5100	8	101982	1.9347335804357633
5200	4	94035	2.1412984527037806
5300	4	101049	2.0000197923779552
5400	4	97655	2.111504787261277
5500	4	98232	2.1574741428455084
5600	4	100174	2.159592309381676
5700	4	100717	2.1630012808165455
5800	4	108258	2.0546749431912654
5900	4	104736	2.140954399633364
6000	4	110500	2.0721990950226243
6100	4	109681	2.1062991767033488
6200	4	117640	1.9947636858211493
6300	4	113437	2.0952951858740976
6400	4	111621	2.155660673170819
6500	4	114494	2.1622355756633533
6600	4	117786	2.1195048647547248
6700	8	120027	2.078665633565781
6800	4	118265	2.189937851435336
6900	4	119480	2.206896551724138
7000	4	119719	2.2180689781905962
7100	4	123336	2.1480508529545306
7200	4	122956	2.131534857997983
7300	4	129062	2.1610776216082193
7400	4	126597	2.204870573552296
7500	8	131425	2.122153319383679
7600	4	130207	2.192616372391653
7700	32	140089	2.148848232195247
7800	4	129921	2.3354577012184325
7900	4	134705	2.1819383096395826
8000	4	134440	2.2054968759297826
8100	4	137760	2.1806475029036005
8200	4	134537	2.2551937385254615
8300	4	137573	2.2264979320070073
8400	4	138537	2.2198329688097767
8500	4	139815	2.3450130529628437
8600	4	148332	2.1217471617722405
8700	4	145314	2.16526969183974
8800	4	157887	2.007625706992976
8900	4	147076	2.1961434904403165
9000	4	147005	2.274793374375021
9100	4	148305	2.2154006945146825
9200	4	150304	2.223513678944007
9300	4	150328	2.2502394763450586
9400	4	151066	2.248500655342698
9500	4	153171	2.227392913802221
9600	8	160090	2.194827909301018
9700	4	158781	2.209004855744705
9800	4	157473	2.291129272954729
9900	4	157738	2.3530728169496253
